Payment_Name,ContractNumber,ContractStatus,SM_ACH_Order__c,Amount,Days_Since_Transmission,Current_Payment_Status__c,Current_Check_Collection_Status__c,Current_Return_code__c,Current_Check_Collection_Date__c,Expected_Payment_Status__c,Expected_Check_Collection_Status__c,Expected_Return_code__c,Expected_Return_Change__c,Basis,Report_Txn_Date,Report_Source_File,Reason,Section,Mismatch_Type,Accepted_By_Timeout_Routine,Is_Test_or_VIP_Contract,LastModifiedDate,SM_Historical_Collection_Status__c,Tier,flag_same_file_ambiguous,flag_date_later_plus_retcode,Estado_Aplicado
PY-01807494,00315626,Activated,a04UU00000HGJBNYA5,69,187,REJECTED,PENDING,R08,2026-03-20,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 187 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:49:19.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01809193,00315567,Cancelled,a04UU00000HBtAiYAL,94,182,REJECTED,PENDING,R08,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809194,00315845,Cancelled,a04UU00000HC6MPYA1,94,182,REJECTED,PENDING,R04,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809195,00315671,Cancelled,a04UU00000HDUZZYA5,94,182,REJECTED,PENDING,R02,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809200,00312213,Cancelled,a04UU00000HFePxYAL,104,182,REJECTED,PENDING,R08,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809203,00315845,Cancelled,a04UU00000HFeQ0YAL,94,182,REJECTED,PENDING,R04,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809207,00315671,Cancelled,a04UU00000HFlzMYAT,94,182,REJECTED,PENDING,R02,2026-03-26,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:53:06.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01809215,00315916,Activated,a04UU00000HHILJYA5,79,182,REJECTED,PENDING,R10,2026-04-01,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01809217,00316984,Cancelled,a04UU00000HHMYbYAP,169,182,REJECTED,PENDING,R03,2026-03-25,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 182 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:52:09.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810007,00304403,Cancelled,a041U00000XuorgQAB,75,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810033,00300131,Cancelled,a041U00000Xup8IQAR,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810035,00308741,Cancelled,a041U00000ZjjwxQAB,49,180,REJECTED,PENDING,R02,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810044,00309655,Cancelled,a048W00007wQW6wQAG,69,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810075,00312996,Cancelled,a04UU0000033rfaYAA,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810077,00313051,Cancelled,a04UU000003GadkYAC,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810088,00313315,Cancelled,a04UU000004jvzBYAQ,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810089,00313441,Cancelled,a04UU000004sNYTYA2,79,180,REJECTED,PENDING,R02,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810099,00313649,Cancelled,a04UU000006Js1FYAS,75,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810106,00313920,Cancelled,a04UU000007gB7tYAE,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810107,00314018,Activated,a04UU000007oJgCYAU,79,180,REJECTED,PENDING,R08,2026-03-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:56:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01810108,00313963,Cancelled,a04UU000007zWDSYA2,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810110,00314008,Cancelled,a04UU0000080rniYAA,99,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810120,00314555,Cancelled,a04UU00000AZk3qYAD,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810121,00314554,Cancelled,a04UU00000AZvLpYAL,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810124,00314023,Activated,a04UU00000B1LAXYA3,99,180,REJECTED,PENDING,R08,2026-03-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:56:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01810126,00314586,Cancelled,a04UU00000BN7TuYAL,99,180,REJECTED,PENDING,R02,2026-03-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:56:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810134,00314267,Activated,a04UU00000C9TjpYAF,89,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01810152,00315140,Cancelled,a04UU00000ElvVpYAJ,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810154,00315142,Cancelled,a04UU00000Er4qDYAR,75,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810182,00315574,Cancelled,a04UU00000GNFhuYAH,69,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810183,00315483,Cancelled,a04UU00000GNga1YAD,69,180,REJECTED,PENDING,R10,2026-05-18,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:26:41.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810191,00315567,Cancelled,a04UU00000GoMKHYA3,94,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810200,00315714,Cancelled,a04UU00000GyRaQYAV,69,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810210,00315571,Cancelled,a04UU00000H0eYMYAZ,69,180,REJECTED,PENDING,R08,2026-03-27,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:54:05.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810224,00315567,Cancelled,a04UU00000HCrPIYA1,94,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810227,00315845,Cancelled,a04UU00000HCyGVYA1,94,180,REJECTED,PENDING,R04,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810228,00312213,Cancelled,a04UU00000HDXPNYA5,104,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810229,00312213,Cancelled,a04UU00000HDXQzYAP,104,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810245,00315567,Cancelled,a04UU00000HFcsnYAD,94,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810246,00316710,Cancelled,a04UU00000HFw9xYAD,74.5,180,REJECTED,PENDING,R07,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810248,00316794,Cancelled,a04UU00000HFw9zYAD,144,180,REJECTED,PENDING,R03,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810268,00315264,Cancelled,a04UU00000HH789YAD,79,180,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01810295,00316722,Cancelled,a04UU00000HGxs4YAD,99,180,REJECTED,PENDING,R11,2026-04-08,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 180 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:01:11.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01811155,00315142,Cancelled,a04UU00000GrME5YAN,100,179,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 179 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01811161,00315142,Cancelled,a04UU00000HHkr3YAD,100,179,REJECTED,PENDING,R08,2026-03-30,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 179 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:55:00.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01812393,00315899,Activated,a04UU00000HBceTYAT,79,176,REJECTED,PENDING,R08,2026-03-31,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 176 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:56:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01812412,00317037,Activated,a04UU00000HHtG1YAL,139,176,REJECTED,PENDING,R04,2026-04-01,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 176 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:01.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01812515,00312213,Cancelled,a048W00008EGJeEQAX,79,175,REJECTED,PENDING,R08,2026-04-02,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 175 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01812524,00315845,Cancelled,a04UU00000GELY1YAP,69,175,REJECTED,PENDING,R04,2026-04-02,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 175 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01812526,00315567,Cancelled,a04UU00000GjimrYAB,69,175,REJECTED,PENDING,R08,2026-04-02,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 175 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01812532,00317047,Cancelled,a04UU00000HI4wDYAT,129,175,REJECTED,PENDING,R08,2026-04-02,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 175 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:57:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01813500,00315671,Cancelled,a04UU00000H0dSbYAJ,69,173,REJECTED,PENDING,R02,2026-04-06,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 173 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:59:23.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01813514,00316774,Cancelled,a04UU00000HGi6YYAT,154,173,REJECTED,PENDING,R07,2026-04-03,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 173 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T15:58:54.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01816050,00264042,Cancelled,a041U00000XuoxUQAR,69,166,REJECTED,PENDING,R08,2026-04-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 166 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:03:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01816089,00316710,Cancelled,a04UU00000HFw9xYAD,74.5,166,REJECTED,PENDING,R07,2026-04-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 166 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:03:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01816090,00316794,Cancelled,a04UU00000HFw9zYAD,144,166,REJECTED,PENDING,R03,2026-04-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 166 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:03:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
PY-01816099,00316858,Activated,a04UU00000HHYUvYAP,124,166,REJECTED,PENDING,R11,2026-04-13,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 166 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:03:27.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,
PY-01816101,00316984,Cancelled,a04UU00000HHixJYAT,194,166,REJECTED,PENDING,R03,2026-04-10,REJECTED,NOT_COLLECTED,,,rule3_timeout,,,"Rule 3: 166 dias desde transmision, sin reporte que lo resuelva mejor",,RULE3_TIMEOUT_26D,False,False,2026-09-09T16:02:57.000+0000,PRC_AUT: PENDING //PRC_AUT: RETURN //,T2_TIMEOUT_26D_A_NOT_COLLECTED,,,APLICADO 2026-09-22 (solo Cancelled)
